,train_loss,test_loss,proc_time,wall_time
0,0.5259361267089844,0.5065617,0.31484667299992,0.3139774799346924
1,0.5238170226414999,0.5049202,0.20551311700000952,0.21030259132385254
2,0.5230007966359457,0.5060895,0.20915034900008322,0.20849037170410156
3,0.524276852607727,0.5063178,0.2060579869994399,0.21280241012573242
4,0.5234316984812418,0.5055046,0.21094025499951385,0.2101435661315918
5,0.5230461359024048,0.50559723,0.20468629599963606,0.20556116104125977
6,0.5213601589202881,0.5056844,0.20541657299963845,0.2072458267211914
7,0.5219190915425619,0.5056827,0.21538001800036,0.22175860404968262
8,0.522221565246582,0.505864,0.21631295200040768,0.22561264038085938
9,0.5232038497924805,0.5057923,0.2153285619997405,0.2252497673034668
10,0.5228317578633627,0.5055735,0.22021533999941312,0.235764741897583
11,0.5232608318328857,0.5057733,0.2228964719997748,0.22553229331970215
12,0.5221492052078247,0.5058514,0.21808121899994148,0.22570252418518066
13,0.5226194063822428,0.5055913,0.2229174210006022,0.22660112380981445
14,0.5234773953755697,0.5055196,0.2210562079999363,0.24323463439941406
15,0.522702693939209,0.50568694,0.2202981419995922,0.23293566703796387
16,0.5231336355209351,0.5058027,0.21877055700042547,0.2314150333404541
17,0.5228412946065267,0.50573444,0.2204046799997741,0.2376384735107422
18,0.5219821135203043,0.50583893,0.1925196660004076,0.26819539070129395
19,0.5220557848612467,0.50556487,0.1926453850001053,0.2558281421661377
20,0.522707978884379,0.5055483,0.20849195499977213,0.2086622714996338
21,0.5220720370610555,0.5057557,0.20562588299981144,0.21041369438171387
22,0.5218625863393148,0.5058172,0.21196537499963597,0.21251606941223145
23,0.5222363471984863,0.50554585,0.20616196299943113,0.20598077774047852
24,0.5225484768549601,0.5056557,0.20992488499996398,0.215376615524292
25,0.5224726994832357,0.50561076,0.20769565999944462,0.20846128463745117
26,0.521407683690389,0.5055818,0.2079200079997463,0.20884013175964355
27,0.5223109722137451,0.5056342,0.20879800799957593,0.20933866500854492
28,0.5225307941436768,0.50565684,0.20778544300083013,0.20818519592285156
29,0.5216466188430786,0.505584,0.20769410699995206,0.20760393142700195
30,0.5216558774312338,0.505694,0.2130004699993151,0.21208596229553223
31,0.5213344494501749,0.50562656,0.20413326100060658,0.20455074310302734
32,0.520952026049296,0.50574017,0.20858173499982513,0.21016860008239746
33,0.5214229424794515,0.5057021,0.20845064900004218,0.20914125442504883
34,0.5225658814112345,0.50558484,0.20818029200017918,0.20753836631774902
35,0.5224852164586385,0.505605,0.20933105899985094,0.20773792266845703
36,0.522153377532959,0.5056466,0.21055629799957387,0.2100059986114502
37,0.5208469231923422,0.50574774,0.2098491679998915,0.20994210243225098
38,0.522022525469462,0.505587,0.20822905600016384,0.20851588249206543
39,0.5213023026784261,0.5056554,0.21014339699922857,0.20795178413391113
40,0.5226549704869589,0.505826,0.20809916600046563,0.2084827423095703
41,0.5226225852966309,0.5055883,0.20854759300073056,0.20829296112060547
42,0.5211925506591797,0.5055487,0.20945763300005638,0.20853137969970703
43,0.5217443704605103,0.5056221,0.20924455000022135,0.20929265022277832
44,0.5218997796376547,0.50552547,0.20530976800000644,0.2051990032196045
45,0.5209433635075887,0.50552297,0.20843210200018802,0.20901226997375488
46,0.521513303120931,0.5055996,0.2076947810001002,0.20781350135803223
47,0.5225572983423868,0.50576156,0.2094142930000089,0.20845580101013184
48,0.522045373916626,0.50579023,0.21033757500026695,0.21176505088806152
49,0.5226763884226481,0.5057344,0.20973139600027935,0.20857572555541992
50,0.5208974281946818,0.5054896,0.2091102120002688,0.20923757553100586
51,0.5217204491297404,0.5055652,0.21005668499947205,0.2090158462524414
52,0.5214384396870931,0.5058208,0.2086120590001883,0.20810508728027344
53,0.5220365126927694,0.5057528,0.2048782840001877,0.2048797607421875
54,0.5210769971211752,0.505529,0.20886387700011255,0.20807456970214844
55,0.5216823021570841,0.5056329,0.20979487400018115,0.20868396759033203
56,0.5204787254333496,0.5056697,0.21028401899911842,0.20862412452697754
57,0.5216871102650961,0.50562286,0.2050347509994026,0.2084364891052246
58,0.5214186112085978,0.50556743,0.20776101800038305,0.20792889595031738
59,0.5209517876307169,0.50553125,0.21091359700039902,0.21087050437927246
60,0.5214294989903768,0.50557184,0.204215216999728,0.20775890350341797
61,0.5225022633870443,0.50566995,0.2088340740001513,0.20981216430664062
62,0.521519660949707,0.50576687,0.2091999960002795,0.21073627471923828
63,0.5213179588317871,0.5058832,0.20855655699961062,0.20918893814086914
64,0.5208641688028971,0.50566775,0.20792803000040294,0.21703004837036133
65,0.5215406020482382,0.505461,0.223187565000444,0.22887444496154785
66,0.5217036406199137,0.5059062,0.21937156000058167,0.23659706115722656
67,0.5222735404968262,0.5059303,0.22432497499994497,0.23057913780212402
68,0.5216238498687744,0.5053883,0.22446431100070185,0.24247217178344727
69,0.5217913786570231,0.50551856,0.22253995100072643,0.2316267490386963
70,0.5214631954828898,0.5058366,0.22388790700006211,0.2333061695098877
71,0.5201221307118734,0.5058487,0.22430980800072575,0.2266390323638916
72,0.520840565363566,0.505645,0.21637572500003444,0.23557758331298828
73,0.5215577284495035,0.5055366,0.22012739299952955,0.23189282417297363
74,0.5217815240224203,0.5057143,0.21568640900022729,0.23691463470458984
75,0.521084705988566,0.5059567,0.21579704000032507,0.23405981063842773
76,0.5208936532338461,0.5058351,0.22381762999975763,0.23796987533569336
77,0.520624041557312,0.5057918,0.20994604800034722,0.21029257774353027
78,0.521042545636495,0.5060034,0.20845911800006434,0.2082500457763672
79,0.5224694808324178,0.50586015,0.20916650999970443,0.20814085006713867
80,0.5208122332890829,0.50569284,0.2082238539996979,0.20929527282714844
81,0.5215873718261719,0.50585157,0.20813146899945423,0.20839452743530273
82,0.5209193229675293,0.5059959,0.21123044400064828,0.20913171768188477
83,0.5206271012624105,0.5058622,0.20704160500008584,0.2072000503540039
84,0.5210219224294027,0.5057862,0.20797247299924493,0.20963549613952637
85,0.5209028720855713,0.50572795,0.2108663009994416,0.21162009239196777
86,0.5220375855763754,0.50581366,0.21158922300037375,0.21051621437072754
87,0.5213892062505087,0.5057246,0.20960790800018003,0.2102816104888916
88,0.5205736557642618,0.5057177,0.20917354700031865,0.2090291976928711
89,0.5212124188741049,0.5059703,0.2089966280000226,0.21016573905944824
90,0.52088729540507,0.5060899,0.2112605980000808,0.21145963668823242
91,0.5214443604151408,0.505758,0.2119949549996818,0.21115541458129883
92,0.521043062210083,0.50577635,0.21123350400011986,0.21175265312194824
93,0.5205243031183878,0.5060698,0.2106447999994998,0.2103099822998047
94,0.5211829741795858,0.5060956,0.21084920999965107,0.21135830879211426
95,0.5212415854136149,0.50599635,0.21075591200042254,0.20946311950683594
96,0.5211016734441122,0.5060609,0.20993358499981696,0.2096395492553711
97,0.5220423936843872,0.5060906,0.20807741600037843,0.20871806144714355
98,0.520566980044047,0.5058151,0.20847882899943215,0.20885777473449707
99,0.5212282339731852,0.5060655,0.2101929519994883,0.209808349609375
100,0.5209271907806396,0.50609964,0.20981422700060648,0.2097318172454834
101,0.521393338839213,0.50580096,0.20707151899932796,0.20887207984924316
102,0.5198488235473633,0.50579464,0.2056717370005572,0.20802521705627441
103,0.519837220509847,0.5060299,0.20647855100014567,0.20844411849975586
104,0.5208437442779541,0.5060022,0.20597987200017087,0.20686674118041992
105,0.5212500890096029,0.50593865,0.21092998099993565,0.20869064331054688
106,0.5214190483093262,0.5059002,0.2074867040000754,0.20698261260986328
107,0.5205517609914144,0.50596005,0.20763780800007225,0.20724797248840332
